Player,Stats_from,Age,MPG,PPG,PER,TOPG,PFG,2017_2018 Salary
Manu Ginobili,2016.0,2.8632082849692284,-0.40478305384116897,-0.061573052162085466,0.6775573768270255,0.4872323137681075,-0.3218595619702417,-0.7852942305272188
Rudy Gobert,2016.0,-0.7719985047058838,1.0355365690923346,-0.1390812769224819,0.614566998221441,0.6906331458215428,1.1552718740410752,1.6751319437266285
Aaron Gordon,2016.0,-1.4990398626409063,0.1101128800732739,-0.12371460515814724,0.5095830338788003,-0.5937766189964858,0.067827641060832,-0.40571732333529764
Eric Gordon,2016.0,0.19738997254081284,1.1827698387784586,0.9431739435472745,-0.22530471651968448,0.38088960999023813,0.39874604483849313,0.534071648192593
Marcin Gortat,2016.0,1.1667784497875096,0.8463368390610971,0.633169510333877,0.929518891249363,0.36972603203708615,1.0040782079543094,0.5138054033734388
Jerami Grant,2016.0,-1.256692743329232,0.46026438453416707,-0.03354745366752582,-0.41427585233643777,0.13768309029657164,1.3390292604182195,-0.9085630446286498
Jerian Grant,2016.0,-0.7719985047058838,-0.7502327439775244,-0.7632791264021092,-0.7082309524958318,-0.21878548203269163,-0.9807919939596002,-0.8846172883413728
Danny Green,2016.0,0.439737091852487,0.3735268991526811,-0.4737871408602978,-0.8552085025755285,-0.46415084772936194,-0.20262575993521958,0.1622519860268612
Draymond Green,2016.0,-0.28730426608253545,1.3913899877397735,0.7163094471601436,0.9925092698549476,2.3593237027988256,1.6003417244316862,0.9708247574863426
Gerald Green,2016.0,0.9244313304758353,-0.04667680683395881,-0.17512719546684707,-0.9391956740496412,-0.8191950199735917,-0.2059946848009029,-0.9814681349067895
JaMychal Green,2016.0,-0.28730426608253545,-0.5251933671287833,-0.44373577669579617,0.005660005034124952,-0.32005427495285743,0.774135696554654,-0.023045982879101756
Jeff Green,2016.0,0.6820842111641612,0.6184721415484459,0.3223290880080701,-0.33028868086232516,-0.19647668727433684,0.20320335169714804,-0.8336879425965464
Blake Griffin,2016.0,-0.04495714677086132,1.2442618537525898,2.0329103394877714,1.5804194701737355,1.3218197517558985,1.2197824458543276,2.6275019285599415
Tim Hardaway,2016.0,-0.7719985047058838,-0.7150055594794618,-0.623972982192595,-0.6032469881531911,-1.0900759556015422,-1.493667128682862,0.9834587070403972
James Harden,2016.0,-0.04495714677086132,1.800546979489312,3.3740431743966672,2.2523168419666355,4.071677394257898,1.3397563751411699,2.4741888243819967
Maurice Harkless,2016.0,-1.014345624017558,-0.5084346891450363,-0.6253080726036824,-0.2672983022567406,-0.6581818764185161,-0.5011427369758574,0.18283546931931768
Montrezl Harrell,2016.0,-1.014345624017558,-1.5733724992031617,-1.1200925789526726,0.005660005034124952,-1.1090186783727276,-1.0504934468043852,-0.915249309751142
Devin Harris,2016.0,1.4091255690991835,-0.35151252256994764,-0.4084852176855543,-0.3092918879937971,-0.36131389298884553,0.031040763170529253,-0.544927528644539
Gary Harris,2016.0,-1.256692743329232,1.0854438832087316,0.41538787604730754,-0.3932790594679097,-0.037010117334987776,-0.05453713171112355,-0.7789703070779368
Joe Harris,2016.0,-0.5296513853942096,-2.3716949777016705,-1.6493758215241607,-2.345980796241026,-1.4052828625140665,-2.6279147707405874,-0.9085630446286498
Tobias Harris,2016.0,-0.7719985047058838,1.2011509278524988,0.8439940587561863,0.34160869093057505,0.1282402142083789,0.14682262095158874,0.9202889592701251
Udonis Haslem,2016.0,2.136166927034206,-1.8931461926227724,-1.4732997680869997,-1.1491636027349226,-1.4867468097397698,-1.8999720540874954,-0.8069422504090998
Spencer Hawes,2016.0,0.19738997254081284,-0.5704177421662646,-0.6996093673765149,-0.4562694380734939,-0.37852746919127955,0.04614274462023345,-0.3404307573172437
Gordon Hayward,2016.0,-0.28730426608253545,1.5691462380810213,1.7363800837332053,0.7825413411696662,1.5146904958572283,0.5666577052533442,2.654664920101159
Gerald Henderson,2016.0,0.439737091852487,-0.36636680532826915,-0.22130971420863574,-0.3512854737308532,-0.4703332089375946,-1.0848278661686686,-0.9748034738380348
John Henson,2016.0,-0.28730426608253545,-0.7267786133064906,-0.5225763788663258,0.8455317197752508,-0.24632720395658608,0.583102085054133,0.3419744666551244
Mario Hezonja,2016.0,-1.4990398626409063,-0.6027191271916882,-0.6844339879483706,-1.086173224129338,-0.11440584223504563,-0.5319381655557568,-0.5858900779256674
Nene Hilario,2016.0,1.6514726884108577,-0.4474138568692866,-0.12502861519432215,0.4675894481417442,0.018073326512801115,1.254301260596507,-0.661784739686783
George Hill,2016.0,0.6820842111641612,1.3250140936124992,0.3831542735874153,-0.288295095125269,0.05767385641418471,0.14736683649932605,1.4256469414323012
Solomon Hill,2016.0,-0.5296513853942096,-0.9839524935683135,-1.0174580693166044,-0.4982630238105504,-0.9540094147468244,-1.1702066765491008,0.44481468968563176
Jrue Holiday,2016.0,-0.28730426608253545,0.6192719875431244,1.2103878390250473,1.0764964413290599,1.5702400303837292,0.5504714789816105,2.14409758151936
Justin Holiday,2016.0,-0.04495714677086132,-0.9950112624398746,-0.9572770438013084,-1.086173224129338,-0.7323086821306641,-1.1726536450816187,-0.5180375567531851
Rondae Hollis-Jefferson,2016.0,-1.256692743329232,-0.20809186145511935,-0.736129784244013,-0.07832716643998766,-0.5304817970472492,0.28499707191669144,-0.915249309751142
Richaun Holmes,2016.0,-1.014345624017558,-1.0924790978085726,-0.7593511498768573,0.27861831232499085,-0.8684460991786735,-0.1733788680865674,-0.915249309751142
Rodney Hood,2016.0,-0.7719985047058838,1.0940536273791115,0.81922595243564,-0.09932395930851573,0.33072416475772004,0.979024636703179,-0.7995877756946937
Al Horford,2016.0,0.6820842111641612,1.0846430104541107,0.9409190518237033,1.0135060627234753,-0.01766373705673961,0.10802403446291987,2.4028077674385617
Dwight Howard,2016.0,0.9244313304758353,1.087888398236417,0.6779846217914796,0.9085220983808345,1.2798721022035622,1.786344776082772,1.867835175824205
Josh Huestis,2016.0,-0.5296513853942096,-1.421020881169095,-1.2599032468017448,-1.6530866315795976,-0.902921854622231,-2.0157811226459414,-0.915249309751142
